M,N,K,t,tflops
4,256,524288,0.187862203,0.0057155819896352435
4,256,1048576,0.367451969,0.005844256744205935
4,512,2,1.88e-5,0.00043574468085106385
4,512,4,1.8631e-5,0.0008793945574580001
4,512,8,1.8613e-5,0.0017604899801214207
4,512,16,1.8552e-5,0.0035325571366968517
4,512,32,2.3466e-5,0.005585613227648513
4,512,64,3.3345e-5,0.007861568451042135
4,512,128,5.3128e-5,0.0098683933142599
4,512,256,9.2204e-5,0.011372348271224676
4,512,512,0.000273947,0.007655320189671725
4,512,1024,0.000507911,0.008257950703961915
4,512,2048,0.000701983,0.011949873429983347
4,512,4096,0.001288874,0.013016955885524885
4,512,8192,0.002879851,0.011651447245013718
4,512,16384,0.005623307,0.011934056596945533
4,512,32768,0.011210436,0.011972569844741097
4,512,65536,0.028377159,0.009459560627616036
4,512,131072,0.0526001,0.01020665192651725
4,512,262144,0.097060832,0.011062565628944948
4,512,524288,0.186043508,0.011542910962526035
4,1024,2,1.8828e-5,0.0008701933290843425
4,1024,4,1.8809e-5,0.0017421447179541709
4,1024,8,1.8956e-5,0.0034572694661320954
4,1024,16,1.8743e-5,0.006993117430507389
4,1024,32,2.3898e-5,0.010969286132730773
4,1024,64,3.3621e-5,0.015594063234288094
4,1024,128,5.3316e-5,0.019667191837347137
4,1024,256,9.2583e-5,0.022651588304548352
4,1024,512,0.000314086,0.013353998586374434
4,1024,1024,0.000509787,0.016455123414288713
4,1024,2048,0.000663804,0.025274352067779043
4,1024,4096,0.001476878,0.022719840095119567
4,1024,8192,0.00288019,0.023300151726101403
4,1024,16384,0.00559207,0.024001439180840013
4,1024,32768,0.011184783,0.024000059366373044
4,1024,65536,0.030282622,0.017728679900967624
4,1024,131072,0.052466823,0.020465158029484648
4,1024,262144,0.09680768,0.022182988457114146
4,2048,2,1.8912e-5,0.0017326565143824027
4,2048,4,1.8975e-5,0.0034538076416337285
4,2048,8,1.8818e-5,0.006965246041024551
4,2048,16,1.8904e-5,0.013867118070249682
4,2048,32,2.3814e-5,0.022015957000083984
4,2048,64,3.3869e-5,0.030959756709675518
4,2048,128,5.3693e-5,0.039058201255284676
4,2048,256,9.3051e-5,0.045075324284532134
4,2048,512,0.000314832,0.02664471210042181
4,2048,1024,0.000435049,0.03856396865640422
4,2048,2048,0.00077963,0.04303891846132139
4,2048,4096,0.001492176,0.0449738261438329
4,2048,8192,0.002804786,0.04785310822287333
4,2048,16384,0.00562246,0.04774341764992548
4,2048,32768,0.011135883,0.048210897330728066
4,2048,65536,0.028027705,0.03831001589320281
4,2048,131072,0.052277407,0.04107861830254894
4,4096,2,1.9159e-5,0.0034206378203455296
4,4096,4,1.9121e-5,0.006854871607133518
4,4096,8,1.9243e-5,0.01362282388400977
4,4096,16,1.93e-5,0.027165181347150257
4,4096,32,2.4458e-5,0.042872516150134925
4,4096,64,3.4158e-5,0.061395632062767144
4,4096,128,5.4174e-5,0.07742282275630376
4,4096,256,9.414e-5,0.08910779689823667
4,4096,512,0.000317358,0.052865268876158784
4,4096,1024,0.000485255,0.06914803969047204
4,4096,2048,0.000749306,0.08956135944460607
4,4096,4096,0.001455689,0.09220219978305806
4,4096,8192,0.002796494,0.09598999890577271
4,4096,16384,0.005660649,0.09484264295489792
4,4096,32768,0.011194909,0.09591340349439197
4,4096,65536,0.028375606,0.07568062680317736
4,8192,2,2.3915e-5,0.005480744302738867
4,8192,4,2.3422e-5,0.01119221244983349
4,8192,8,2.357e-5,0.02224386932541366
4,8192,16,2.3762e-5,0.044128272030973824
4,8192,32,3.3034e-5,0.06348465217654538
4,8192,64,5.0825e-5,0.08252442695523855
4,8192,128,8.6592e-5,0.0968750923872875
4,8192,256,0.000297523,0.05638964382585548
4,8192,512,0.000426548,0.0786650787250204
4,8192,1024,0.000642441,0.10445918613538052
4,8192,2048,0.001303129,0.10299650149754935
4,8192,4096,0.002451973,0.10947732948119739
4,8192,8192,0.004835171,0.11103452432189058
4,8192,16384,0.009708296,0.11060044151929443
4,8192,32768,0.022282072,0.09637719723731257
4,16384,2,3.0835e-5,0.008501508026593158
4,16384,4,3.0259e-5,0.01732667966555405
4,16384,8,3.0261e-5,0.03465106903274842
4,16384,16,3.0506e-5,0.0687455582508359
4,16384,32,4.3824e-5,0.09570792259948886
4,16384,64,7.0344e-5,0.11925122256340269
4,16384,128,0.00012363,0.1357050554072636
4,16384,256,0.000358511,0.09359387020203006
4,16384,512,0.000574503,0.11681203405378215
4,16384,1024,0.000971239,0.1381922760515177
4,16384,2048,0.001924095,0.13951257916059237
4,16384,4096,0.003698957,0.1451411606028402
4,16384,8192,0.007358082,0.1459268630058757
4,16384,16384,0.015782154,0.13607037721213466
4,32768,2,4.1919e-5,0.012507168587036903
4,32768,4,4.1747e-5,0.025117397657316697
4,32768,8,4.1899e-5,0.05005255495357884
4,32768,16,4.2202e-5,0.0993863797924269
4,32768,32,6.3689e-5,0.13171203818555793
4,32768,64,0.000107872,0.15552892316819933
4,32768,128,0.000353249,0.0949880452598592
4,32768,256,0.00049411,0.13581766003521484
4,32768,512,0.000859385,0.15617881159201055
4,32768,1024,0.00159931,0.16784454295915113
4,32768,2048,0.003026059,0.17741587721852084
4,32768,4096,0.006089667,0.17632192761935916
4,32768,8192,0.012042243,0.17832920727475773
4,65536,2,7.077e-5,0.014816673731807263
4,65536,4,7.06e-5,0.029704702549575072
4,65536,8,7.092e-5,0.05914134235758601
4,65536,16,7.1032e-5,0.11809618200247776
4,65536,32,0.000115097,0.14576588442791732
4,65536,64,0.000359702,0.09328397395621932
4,65536,128,0.000560889,0.11964731702707666
4,65536,256,0.000850416,0.15782596752648118
4,65536,512,0.001524127,0.1761240736500305
4,65536,1024,0.003010014,0.17836159964704484
4,65536,2048,0.006007963,0.1787197797323319
4,65536,4096,0.011911466,0.18028709883401423
4,131072,2,0.000126141,0.01662545881196439
4,131072,4,0.000125857,0.0333259492916564
4,131072,8,0.0001265,0.06631310671936759
4,131072,16,0.000126518,0.13260734440949115
4,131072,32,0.000365151,0.09189193511725287
4,131072,64,0.000542768,0.12364189487958023
4,131072,128,0.000771438,0.1739838172348264
4,131072,256,0.001466358,0.18306270092296695
4,131072,512,0.002913916,0.18424378465268046
4,131072,1024,0.005716209,0.18784159641468673
4,131072,2048,0.011305007,0.1899586305430859
4,262144,2,0.000394923,0.010620561476540996
4,262144,4,0.000395819,0.021193040253247065
4,262144,8,0.000397123,0.04224690083425035
4,262144,16,0.000404563,0.08293994260473647
4,262144,32,0.000611717,0.10970573647618098
4,262144,64,0.000794213,0.16899462486763625
4,262144,128,0.001507936,0.1780151518366827
4,262144,256,0.002904615,0.18483376006802965
4,262144,512,0.00569837,0.18842964286278358
4,262144,1024,0.011282445,0.19033849914624001
4,524288,2,0.000480745,0.017449184078877574
4,524288,4,0.000520652,0.0322234736445841
4,524288,8,0.000581595,0.057693810985307646
4,524288,16,0.000585178,0.11468111241365875
4,524288,32,0.000843662,0.15908945525577778
4,524288,64,0.001537197,0.17462658071802117
4,524288,128,0.002957278,0.18154225338300964
4,524288,256,0.005703764,0.1882514465886036
4,524288,512,0.011270138,0.19054634894444059
4,1048576,2,0.000959668,0.017482312633118953
4,1048576,4,0.00095924,0.0349802260122597
4,1048576,8,0.001035607,0.0648014777806639
4,1048576,16,0.000970341,0.13832016579738465
4,1048576,32,0.001639773,0.16370281496280278
4,1048576,64,0.003079705,0.17432543441660808
4,1048576,128,0.005836588,0.18396738368375495
4,1048576,256,0.011332814,0.1894925345108461
4,2097152,2,0.001924195,0.017438166090235137
4,2097152,4,0.001928744,0.034794075315334745
4,2097152,8,0.001955181,0.06864721373622187
4,2097152,16,0.001985967,0.1351661210886183
4,2097152,32,0.003313486,0.16202600886196591
4,2097152,64,0.006062304,0.17711777964285524
4,2097152,128,0.01153025,0.18624779584137377
4,4194304,2,0.003751485,0.01788861317584903
4,4194304,4,0.003726962,0.036012636565653205
4,4194304,8,0.003742039,0.07173507705291153
4,4194304,16,0.003797798,0.14136373551199932
4,4194304,32,0.00652937,0.16444799789259915
4,4194304,64,0.011995006,0.17903147759992782
4,8388608,2,0.007455229,0.01800316636819607
4,8388608,4,0.007434395,0.03610723616380351
4,8388608,8,0.007507999,0.07150652417508314
4,8388608,16,0.007586103,0.14154063344512985
4,8388608,32,0.013484704,0.15925330270505011
4,16777216,2,0.016223416,0.01654617350624554
4,16777216,4,0.014930157,0.035958825617172015
4,16777216,8,0.015035338,0.07141454512030258
4,16777216,16,0.015161032,0.1416449518739885
4,33554432,2,0.037183049,0.014438593026623502
4,33554432,4,0.037329312,0.028764040012309894
4,33554432,8,0.037621601,0.05708113400065032
4,67108864,2,0.066494536,0.016147820386324674
4,67108864,4,0.066676344,0.03220757946776446
4,134217728,2,0.125483988,0.01711360694083137
8,2,2,1.6961e-5,3.7733624196686515e-6
8,2,4,1.6791e-5,7.623131439461617e-6
8,2,8,1.6866e-5,1.5178465551998102e-5
8,2,16,1.6824e-5,3.043271516880647e-5
8,2,32,2.1777e-5,4.7022087523534005e-5
8,2,64,3.169e-5,6.462606500473334e-5
8,2,128,5.0838e-5,8.056965262205437e-5
8,2,256,9.0036e-5,9.098582789106578e-5
8,2,512,0.000309387,5.295632977468349e-5
8,2,1024,0.000463762,7.065693178828795e-5
8,2,2048,0.000667813,9.813525642657451e-5
8,2,4096,0.001276117,0.00010271158522298505
8,2,8192,0.002559791,0.00010240836068257135
8,2,16384,0.005117106,0.00010245791273426816
8,2,32768,0.010117893,0.00010363580638775287
8,2,65536,0.024048799,8.720402212185316e-5
8,2,131072,0.04806093,8.72705542735024e-5
8,2,262144,0.092054798,9.112624417469256e-5
8,2,524288,0.180306573,9.304827728049603e-5
8,2,1048576,0.3614831,9.282434503853707e-5
8,2,2097152,0.715078174,9.384829021504998e-5
8,2,4194304,1.421478571,9.442121094064667e-5
8,2,8388608,2.833892803,9.472322161086344e-5
8,2,16777216,5.677332093,9.456394362801985e-5
8,2,33554432,11.352780405,9.4579634741028e-5
8,2,67108864,22.686469125,9.465922776116444e-5
8,4,2,1.7389e-5,7.360975329231123e-6
8,4,4,1.7612e-5,1.4535543947308654e-5
8,4,8,1.7498e-5,2.926048691279003e-5
8,4,16,1.7471e-5,5.8611413199015515e-5
8,4,32,2.2236e-5,9.21028962043533e-5
8,4,64,3.2303e-5,0.00012679936847970777
8,4,128,5.1685e-5,0.00015849859727193577
8,4,256,9.0545e-5,0.00018094869954166437
8,4,512,0.000310252,0.00010561736910640382
8,4,1024,0.000503617,0.0001301306349865076
8,4,2048,0.000652525,0.00020086893222481895
8,4,4096,0.00135327,0.00019371152837201742
8,4,8192,0.002620021,0.00020010831974247534
8,4,16384,0.005125741,0.00020457061720441982
8,4,32768,0.010137554,0.00020686962555267277
8,4,65536,0.024127921,0.000173836112941517
8,4,131072,0.048209206,0.0001740042762786842
8,4,262144,0.093239012,0.00017993772821187768
8,4,524288,0.18565487,0.00018073553362753155
8,4,1048576,0.362235358,0.0001852631514784374
8,4,2097152,0.717241868,0.00018713035865329603
8,4,4194304,1.429861969,0.00018773522327314936
8,4,8388608,2.844993819,0.00018870723318081134
8,4,16777216,5.690416423,0.00018869301368878042
8,4,33554432,11.374150686,0.00018880386828734863
8,8,2,1.8123e-5,1.4125696628593501e-5
8,8,4,1.7894e-5,2.861294288588354e-5
8,8,8,1.804e-5,5.676274944567628e-5
8,8,16,1.7883e-5,0.00011452217189509588
8,8,32,2.246e-5,0.0001823686553873553
8,8,64,3.2555e-5,0.00025163569344186757
8,8,128,5.2346e-5,0.0003129943071103809
8,8,256,9.2135e-5,0.0003556520323438433
8,8,512,0.000311973,0.00021006946113926527
8,8,1024,0.000470669,0.00027848020583467364
8,8,2048,0.000673246,0.00038937327514756867
8,8,4096,0.001326053,0.00039537484550014216
8,8,8192,0.002645959,0.0003962933666016745
8,8,16384,0.00510871,0.0004105051960279601
8,8,32768,0.010236306,0.0004097478133225013
8,8,65536,0.026858088,0.00031233079584816313
8,8,131072,0.048592278,0.0003452650645437944
8,8,262144,0.094303698,0.00035581247301669976
8,8,524288,0.188347528,0.00035630339677195024
8,8,1048576,0.368625366,0.0003641033427960028
8,8,2097152,0.729041787,0.0003682031137126026
8,8,4194304,1.450008053,0.0003702537450666145
8,8,8388608,2.893257656,0.00037111863223563524
8,8,16777216,5.75906776,0.00037288737300774527
8,16,2,1.8181e-5,2.8161267257026565e-5
8,16,4,1.814e-5,5.644983461962514e-5
8,16,8,1.8194e-5,0.00011256458173024075
8,16,16,1.8073e-5,0.0002266364189675206
8,16,32,2.229e-5,0.00036751906684611937
8,16,64,3.2961e-5,0.0004970722975637875
8,16,128,5.2498e-5,0.000624176159091775
8,16,256,9.1427e-5,0.0007168123202117536
8,16,512,0.000239651,0.0005469286587579438
8,16,1024,0.000504507,0.0005196042869573663
8,16,2048,0.000657701,0.0007971525054698107
8,16,4096,0.001317457,0.0007959090884939698
8,16,8192,0.002623118,0.0007994882426181362
8,16,16384,0.005134333,0.0008169131219186601
8,16,32768,0.010155404,0.0008260240557638081
8,16,65536,0.024287936,0.0006907633485200225
8,16,131072,0.051195575,0.0006554166448955793
8,16,262144,0.097797865,0.0006861996833979966
8,16,524288,0.187590887,0.0007154810670520471
8,16,1048576,0.367038844,0.0007313543522385332
8,16,2097152,0.726488788,0.0007389940779099814
8,16,4194304,1.443660988,0.000743763136169196
8,16,8388608,2.880137268,0.0007456185064023831
8,32,2,1.8244e-5,5.612804209603157e-5
8,32,4,1.8531e-5,0.00011051751119745291
8,32,8,1.8178e-5,0.00022532731873693476
8,32,16,1.8235e-5,0.0004492459555799287
8,32,32,2.2579e-5,0.0007256300101864564
8,32,64,3.3017e-5,0.0009924584305054972
8,32,128,5.2554e-5,0.0012470221105910114
8,32,256,9.2002e-5,0.0014246646812025826
8,32,512,0.000311656,0.00084113253073902
8,32,1024,0.000505832,0.0010364864223694824
8,32,2048,0.000665472,0.0015756876322369688
8,32,4096,0.001289744,0.0016260219082236476
8,32,8192,0.002632749,0.0015931271837915425
8,32,16384,0.005096092,0.0016460864521284154
8,32,32768,0.010192729,0.0016459984367287702
8,32,65536,0.029494541,0.001137648895773628
8,32,131072,0.052561542,0.0012767674129499473
8,32,262144,0.098799169,0.0013584904545097946
8,32,524288,0.189484318,0.0014166631773717547
8,32,1048576,0.370977947,0.0014471774301991057
8,32,2097152,0.733978986,0.0014629054025805583
8,32,4194304,1.459881116,0.0014709989905780793
8,64,2,1.8704e-5,0.00010949529512403764
8,64,4,1.8642e-5,0.00021971891427958375
8,64,8,1.8683e-5,0.00043847347856339983
8,64,16,1.8549e-5,0.0008832821176343738
8,64,32,2.2699e-5,0.0014435878232521254
8,64,64,3.3327e-5,0.0019664536261889756
8,64,128,5.2935e-5,0.0024760933219986777
8,64,256,9.2425e-5,0.002836288882878009
8,64,512,0.000311811,0.0016814288142496577
8,64,1024,0.000507216,0.0020673164884388506
8,64,2048,0.000666458,0.0031467129211443182
8,64,4096,0.001377996,0.003043770809204091
8,64,8192,0.00256268,0.003273373187444394
8,64,16384,0.00516699,0.0032469998974257743
8,64,32768,0.010648483,0.0031510997388078657
8,64,65536,0.027911169,0.002404373102394959
8,64,131072,0.053908727,0.0024897217105497595
8,64,262144,0.099739625,0.0026913621943134435
8,64,524288,0.191396284,0.002805022651327964
8,64,1048576,0.374577961,0.0028665376391431635
8,64,2097152,0.741351987,0.0028967126083928605
8,128,2,1.8953e-5,0.0002161135440299689
8,128,4,1.9151e-5,0.00042775834160096077
8,128,8,1.9184e-5,0.0008540450375312759
8,128,16,1.9213e-5,0.001705511892989122
8,128,32,2.3941e-5,0.0027373960987427427
8,128,64,3.3903e-5,0.0038660885467362775
8,128,128,5.3656e-5,0.004885641866706426
8,128,256,9.2804e-5,0.005649411663290376
8,128,512,0.000313094,0.0033490772739177377
8,128,1024,0.000508066,0.004127715690481158
8,128,2048,0.000658853,0.006366069517783178
8,128,4096,0.001313216,0.006387835664506067
8,128,8192,0.002637559,0.006360887472090672
8,128,16384,0.005165552,0.006495807611655056
8,128,32768,0.011396746,0.0058884232394053534
8,128,65536,0.029161921,0.004602499540410935
8,128,131072,0.053322193,0.0050342163534046695
8,128,262144,0.098559926,0.005447152141733547
8,128,524288,0.189081725,0.0056787181521640966
8,128,1048576,0.369863747,0.005806147981299719
8,256,2,1.9291e-5,0.0004246539837229797
8,256,4,1.9314e-5,0.0008482965724345036
8,256,8,1.9181e-5,0.0017083572285073768
8,256,16,1.9142e-5,0.0034236756869710583
8,256,32,2.4483e-5,0.005353592288526734
8,256,64,3.4044e-5,0.007700152743508401
8,256,128,5.3766e-5,0.00975129263847041
8,256,256,9.3069e-5,0.011266651624063867
8,256,512,0.000312645,0.006707773992867309
8,256,1024,0.000507663,0.008261984820638888
8,256,2048,0.000678276,0.01236754359582235
8,256,4096,0.001335113,0.012566139345508582
8,256,8192,0.002641975,0.012700510792115748
8,256,16384,0.005721476,0.011729292231584997
8,256,32768,0.011346504,0.01182899402318106
8,256,65536,0.028972784,0.009265090161856728
8,256,131072,0.053095136,0.010111489534559247
8,256,262144,0.098101872,0.010945171606918977
8,256,524288,0.188212968,0.011409860174990705
8,512,2,1.9332e-5,0.0008475067246016966
8,512,4,1.9294e-5,0.00169835181921841
8,512,8,1.9352e-5,0.003386523356758991
8,512,16,1.9323e-5,0.006783211716607152
8,512,32,2.4327e-5,0.010775845768076624
8,512,64,3.4118e-5,0.015366903101002404
8,512,128,5.3964e-5,0.01943102809280261
8,512,256,9.3064e-5,0.022534513882919282
8,512,512,0.000313366,0.013384681171537436
8,512,1024,0.000493251,0.017006773427727464
8,512,2048,0.000660039,0.025418522238837404
8,512,4096,0.001291364,0.025983713344959285
8,512,8192,0.002871866,0.02336768637533924
8,512,16384,0.005664977,0.02369254597150174
8,512,32768,0.011219149,0.023926543448170624
8,512,65536,0.028553039,0.018802583921102057
8,512,131072,0.052636276,0.020399274143178363
8,512,262144,0.097167979,0.022100733905353737
8,1024,2,1.9179e-5,0.001708535377235518
8,1024,4,1.9615e-5,0.003341116492480245
8,1024,8,1.9651e-5,0.006669991349040762
8,1024,16,1.9487e-5,0.013452250218094113
8,1024,32,2.4445e-5,0.021447658007772548
8,1024,64,3.421e-5,0.0306511546331482
8,1024,128,5.3921e-5,0.038893047235770854
8,1024,256,9.3296e-5,0.04495695421025553
8,1024,512,0.000314507,0.02667224576877462
8,1024,1024,0.000509685,0.0329168329458391
8,1024,2048,0.000687152,0.04883116399282837
8,1024,4096,0.001405802,0.04773706681310739
8,1024,8192,0.002867111,0.04681288167775855
8,1024,16384,0.005580834,0.04809952347624029
8,1024,32768,0.011202593,0.047923807639891944
8,1024,65536,0.028363907,0.03785592104783026
8,1024,131072,0.052505003,0.04090055281017697
8,2048,2,1.9488e-5,0.0033628899835796383
8,2048,4,1.9363e-5,0.006769198987760161
8,2048,8,1.971e-5,0.013300050735667176
8,2048,16,1.9819e-5,0.026453806952923962
8,2048,32,2.4835e-5,0.042221703241393196
8,2048,64,3.4267e-5,0.06120033851810779
8,2048,128,5.4172e-5,0.0774256811637008
8,2048,256,9.3689e-5,0.08953674390803616
8,2048,512,0.000315191,0.05322872797763896
8,2048,1024,0.000511654,0.06558031794923914
8,2048,2048,0.000717714,0.09350362957947037
8,2048,4096,0.001438579,0.09329882335276686
8,2048,8192,0.002859269,0.09388254690272235
8,2048,16384,0.005637347,0.09523467545992823
8,2048,32768,0.011156639,0.09624240992291674
8,2048,65536,0.028288945,0.07591246856324971
8,4096,2,1.986e-5,0.006599798590130917
8,4096,4,1.9779e-5,0.013253652864148844
8,4096,8,1.9899e-5,0.02634745464596211
8,4096,16,1.9838e-5,0.052856941223913705
8,4096,32,2.4917e-5,0.08416550949151183
8,4096,64,3.4997e-5,0.11984752978826758
8,4096,128,5.4751e-5,0.1532137860495699
8,4096,256,9.467e-5,0.17721787261011934
8,4096,512,0.0003178,0.10558348646947764
8,4096,1024,0.000540733,0.12410721002786958
8,4096,2048,0.000725347,0.18503933703455036
8,4096,4096,0.001456404,0.1843138689539441
8,4096,8192,0.002800352,0.19171551005016513
8,4096,16384,0.005619942,0.1910592358426475
8,4096,32768,0.011201159,0.1917197718557517
8,8192,2,2.4285e-5,0.010794482190652667
8,8192,4,2.4384e-5,0.02150131233595801
8,8192,8,2.4261e-5,0.04322064218292733
8,8192,16,2.4529e-5,0.08549684047454034
8,8192,32,3.3693e-5,0.1244859169560443
8,8192,64,5.162e-5,0.16250693529639676
8,8192,128,8.6584e-5,0.193768086482491
8,8192,256,0.000298469,0.11242183275315025
8,8192,512,0.000486268,0.13800797913907556
8,8192,1024,0.000681707,0.1968847730769964
8,8192,2048,0.001240798,0.21634098056250897
8,8192,4096,0.002483145,0.2162060258261197
8,8192,8192,0.00488013,0.22002320102128428
8,8192,16384,0.009676642,0.22192447007959995
8,16384,2,3.151e-5,0.016638781339257377
8,16384,4,3.1664e-5,0.03311571500757959
8,16384,8,3.1572e-5,0.06642442670720891
8,16384,16,3.1873e-5,0.13159426473817964
8,16384,32,4.4597e-5,0.1880980335000112
8,16384,64,7.0994e-5,0.23631878750316926
8,16384,128,0.000125145,0.2681244316592752
8,16384,256,0.000400707,0.16747614591210036
8,16384,512,0.000576313,0.23289033563358802
8,16384,1024,0.00102244,0.26254396932827356
8,16384,2048,0.001928191,0.2784324333014727
8,16384,4096,0.003733648,0.28758517782072657
8,16384,8192,0.007339815,0.2925800783807221
8,32768,2,4.391e-5,0.023880118424049194
8,32768,4,4.4057e-5,0.0476008806773044
8,32768,8,4.4064e-5,0.09518663761801018
8,32768,16,4.4072e-5,0.19033871846070066
8,32768,32,6.5051e-5,0.25790865628506865
8,32768,64,0.000110633,0.30329496623972957
8,32768,128,0.000355245,0.1889086799251221
8,32768,256,0.000521327,0.2574540125487458
8,32768,512,0.000790775,0.33945870317093996
8,32768,1024,0.001559739,0.3442056087589013
8,32768,2048,0.003080531,0.3485573831264805
8,32768,4096,0.00604559,0.3552149001172756
8,65536,2,7.4421e-5,0.02817957296999503
8,65536,4,7.3796e-5,0.056836468101252105
8,65536,8,7.379e-5,0.11368217915706735
8,65536,16,7.4386e-5,0.22554265587610572
8,65536,32,0.000116618,0.2877294414241369
8,65536,64,0.000345509,0.19423188397407884
8,65536,128,0.000586633,0.2287933478000726
8,65536,256,0.000848426,0.3163923029232956
8,65536,512,0.001585755,0.3385585490822983
8,65536,1024,0.002987468,0.35941533900948897
8,65536,2048,0.005962801,0.3601467914156451
8,131072,2,0.000129974,0.03227033098927477
8,131072,4,0.000130388,0.06433573641746174
8,131072,8,0.000131666,0.12742253884829796
8,131072,16,0.000133011,0.25226809812722256
8,131072,32,0.000368403,0.18216155677342474
8,131072,64,0.000578262,0.23210539167367045
8,131072,128,0.000791538,0.3391314832642274
8,131072,256,0.001481405,0.36240657483942607
8,131072,512,0.002933819,0.36598775316404997
8,131072,1024,0.005651195,0.3800052286286351
8,262144,2,0.000406562,0.02063303505984327
8,262144,4,0.00040818,0.04110249399774609
8,262144,8,0.000412551,0.08133402173307058
8,262144,16,0.000341646,0.1964280688197725
8,262144,32,0.000575992,0.23302012527951776
8,262144,64,0.000786246,0.3414140815978714
8,262144,128,0.001496516,0.3587471914767366
8,262144,256,0.00291632,0.36818381521918037
8,262144,512,0.005734844,0.3744624348979676
8,524288,2,0.000535656,0.031320877578147166
8,524288,4,0.000598593,0.05605550348901507
8,524288,8,0.000598778,0.1120763688712678
8,524288,16,0.0005779,0.23225078387264234
8,524288,32,0.000844524,0.31785414742505835
8,524288,64,0.001605774,0.33433777854168767
8,524288,128,0.002967201,0.3618702689841369
8,524288,256,0.00569481,0.3770948719974854
8,1048576,2,0.001019603,0.03290931078076467
8,1048576,4,0.001062931,0.06313567296466092
8,1048576,8,0.000997512,0.13455249460658117
8,1048576,16,0.001042956,0.25737946375494264
8,1048576,32,0.001705471,0.31479333978707347
8,1048576,64,0.00311515,0.34468382710302875
8,1048576,128,0.005795048,0.3705721933623328
8,2097152,2,0.001936744,0.034650353376594945
8,2097152,4,0.001964896,0.068307802550364
8,2097152,8,0.001986158,0.13515312276264022
8,2097152,16,0.002024452,0.26519320388925005
8,2097152,32,0.003362715,0.319308006774288
8,2097152,64,0.006101698,0.35194853104824264
8,4194304,2,0.003907877,0.034345433082975746
8,4194304,4,0.00387233,0.06932143076648943
8,4194304,8,0.003947081,0.13601720157250385
8,4194304,16,0.003960467,0.27111495285783216
8,4194304,32,0.006612727,0.32475008389126003
8,8388608,2,0.007696631,0.03487700735555596
8,8388608,4,0.007723945,0.06950734527498578
8,8388608,8,0.007784452,0.1379341569579978
8,8388608,16,0.007774408,0.2762247167887253
8,16777216,2,0.015432469,0.03478840048212635
8,16777216,4,0.015492323,0.06930799364304502
8,16777216,8,0.015440681,0.13907959422256053
8,33554432,2,0.03841343,0.02795225065816825
8,33554432,4,0.038533919,0.05572969746471933
8,67108864,2,0.068688056,0.03126429503260363
16,2,2,1.6993e-5,7.532513387865591e-6
16,2,4,1.6901e-5,1.51470327199574e-5
16,2,8,1.7059e-5,3.001348261914532e-5
16,2,16,1.6927e-5,6.04950670526378e-5
16,2,32,2.1513e-5,9.519825221958816e-5
16,2,64,3.1925e-5,0.0001283007047768207
16,2,128,5.112e-5,0.00016025039123630672
16,2,256,9.0168e-5,0.00018170526129003637
16,2,512,0.000309555,0.00010585517920886435
16,2,1024,0.000501677,0.00013063385405350455
16,2,2048,0.000653187,0.00020066535310715004
16,2,4096,0.001363322,0.00019228326103444383
16,2,8192,0.00253967,0.00020643941929463275
16,2,16384,0.005063861,0.00020707045473799537
16,2,32768,0.010110054,0.00020743232429816893
16,2,65536,0.023979625,0.0001749111589526525
16,2,131072,0.048301666,0.00017367119386730884
16,2,262144,0.093371275,0.00017968284143062197
16,2,524288,0.185109286,0.00018126822659777315
16,2,1048576,0.362189446,0.00018528663587839605
16,2,2097152,0.716614316,0.00018729423206220177
16,2,4194304,1.424410427,0.00018845372858254146
16,2,8388608,2.839646099,0.0001890626131858694
16,2,16777216,5.688547782,0.0001887549977865335
16,2,33554432,11.376905921,0.00018875814416607586
16,4,2,1.8117e-5,1.4130374786112491e-5
16,4,4,1.8034e-5,2.839081734501497e-5
16,4,8,1.8059e-5,5.670302896062904e-5
16,4,16,1.7969e-5,0.00011397406644777116
16,4,32,2.2225e-5,0.00018429696287964003
16,4,64,3.2961e-5,0.00024853614878189375
16,4,128,5.2366e-5,0.0003128747660695871
16,4,256,9.1155e-5,0.0003594756184520871
16,4,512,0.000310449,0.00021110069608856847
16,4,1024,0.000504232,0.000259943835377366
16,4,2048,0.000683695,0.0003834224325174237
16,4,4096,0.001318284,0.00039770489515157583
16,4,8192,0.002616649,0.00040073238711038433
16,4,16384,0.005120994,0.00040952049543506593
16,4,32768,0.010126699,0.00041418274602612366
16,4,65536,0.02406987,0.0003485107314663519
16,4,131072,0.050222536,0.0003340575234990125
16,4,262144,0.094857457,0.00035373531044586193
16,4,524288,0.187105194,0.00035866916660795637
16,4,1048576,0.366484805,0.000366229994173974
16,4,2097152,0.72525074,0.00037012779332014193
16,4,4194304,1.435227823,0.00037406668362782985
16,4,8388608,2.863197622,0.00037501491889685564
16,4,16777216,5.715123007,0.00037575458049979294
16,8,2,1.8237e-5,2.8074793003235183e-5
16,8,4,1.8181e-5,5.632253451405313e-5
16,8,8,1.8141e-5,0.00011289344578578909
16,8,16,1.8128e-5,0.0002259488084730803
16,8,32,2.2241e-5,0.00036832876219594445
16,8,64,3.2819e-5,0.0004992230110606661
16,8,128,5.2575e-5,0.0006232620066571565
16,8,256,9.247e-5,0.0007087271547528928
16,8,512,0.000263101,0.0004981813067985298
16,8,1024,0.000488474,0.0005366590647608674
16,8,2048,0.000703009,0.0007457770810900003
